transversal;sb.
transvestisme;sb.
transvestit;sb.
transvestitisk;adj.
transvestitisme;sb.
trapez;sb.
trapez;sb.
trapezkunstner;sb.
trappe;sb.
trappe;vb.
trappeafsats;sb.
trappegang;sb.
trappegavl;sb.
trappeopgang;sb.
trappesten;sb.
trappestige;sb.
trappetrin;sb.
trappist;sb.
traske;vb.
trassat;sb.
trassent;sb.
trassere;vb.
trassering;sb.
tratte;sb.
trauma;sb.
traumatisere;vb.
traumatisering;sb.
traumatisk;adj.
traume;sb.
traumecenter;sb.
traurig;adj.
trav;sb.
travalje;sb.
travbane;sb.
trave;sb.
trave;vb.
traver;sb.
travers;sb.
traversere;vb.
traversering;sb.
travertin;sb.
travesko;sb.
travestere;vb.
travestering;sb.
travesti;sb.
travetur;sb.
travhest;sb.
travkusk;sb.
travl;adj.
travloeb;sb.
travsport;sb.
trawl;sb.
trawle;vb.
trawler;sb.
trawlfiskeri;sb.
trawling;sb.
tre i en-negleklipper;sb.
tre-d-film;sb.
tre-i-ener;sb.
tre;talord
treaarig;adj.
treaaring;sb.
treaars;adj.
treaarsfoedselsdag;sb.
trebandekarambole;sb.
trebenet;adj.
trecifret;adj.
trecylindret;adj.
tredaekker;sb.
tredages;adj.
tredagesfeber;sb.
tredele;vb.
tredeling;sb.
tredimensional;adj.
tredimensionalitet;sb.
tredimensionel;adj.
tredive;talord
trediveaarig;adj.
trediveaars;adj.
trediveaarsfoedselsdag;sb.
trediver;sb.
tredivte;talord
tredivtedel;sb.
tredje;talord
tredjebehandle;vb.
tredjebehandling;sb.
tredjedagen;sb.
tredjedel;sb.
tredjegradsforbraending;sb.
tredjegradsforhoer;sb.
tredjegradsligning;sb.
tredjehold;sb.
tredjeinstansbevilling;sb.
tredjeland;sb.
tredjemand;sb.
tredjepart;sb.
tredjepersonsfortaeller;sb.
tredjeplads;sb.
tredjepraemie;sb.
tredjerangs;adj.
tredjesidst;adj.
tredjestoerst;adj.
tredjeverden;sb.
tredjeverdensland;sb.
tredobbelt;adj.
tredoble;vb.
tredobling;sb.
treenig;adj.
treenighed;sb.
treer;sb.
treetagers;adj.
treetagershus;sb.
treetages;adj.
treetageshus;sb.
trefags;adj.
trefagsordning;sb.
trefagsvindue;sb.
trefaset;adj.
trefjerdedelstakt;sb.
trefloejet;adj.
trefod;sb.
trefoldig;adj.
tregrenet;adj.
trehage;sb.
trehed;sb.
trehjulet;adj.
treholdsskift;sb.
trek;sb.
trekant;sb.
trekantdrama;sb.
trekantet;adj.
trekantsdrama;sb.
trekantsliber;sb.
trekantssliber;sb.
trekke;vb.
trekker;sb.
trekking;sb.
treklang;sb.
trekloever;sb.
trekloever;sb.
trekornsbroed;sb.
trekvart;adj.
trekvartlang;adj.
trelaenget;adj.
trelandeaftale;sb.
treleddet;adj.
treloebet;adj.
trema;sb.
tremandswhist;sb.
tremaster;sb.
tremastet;adj.
tremilegraense;sb.
tremme;sb.
tremmekalv;sb.
tremmeseng;sb.
tremmestol;sb.
tremolo;sb.
trempel;sb.
tremulant;sb.
tremulere;vb.
tren;vb.
trenchcoat;sb.
trend;sb.
trend;sb.
trendbord;sb.
trende;vb.
trending;sb.
trendsaettende;adj.
trendsaetter;sb.
trendy;adj.
trense;sb.
treogtyve;talord
treogtyvende;talord
treogtyvendedel;sb.
treogtyvetiden;
trepanation;sb.
trepanere;vb.
trepanering;sb.
trepartsforhandling;sb.
trepattet;adj.
trepersoners;adj.
trepunktsophaengt;adj.
trepunktsprogram;sb.
trepunktssele;sb.
trepunktsvending;sb.
trerettersmenu;sb.
trerums;adj.
trerumslejlighed;sb.
tres;talord
tresaarig;adj.
tresaars;adj.
tresaarsfoedselsdag;sb.
tresidet;adj.
tresidig;adj.
tresindstyve;talord
tresindstyvende;talord
treskibet;adj.
treskift;sb.
trespaltet;adj.
tresporet;adj.
trespring;sb.
trespringer;sb.
tresproget;adj.
tresproglig;adj.
tresse;sb.
tressende;talord
tresser;sb.
trestemmig;adj.
trestjernet;adj.
trestreget;adj.
trestrenget;adj.
trestroeget;adj.
tretaaet;adj.
tretaarnet;adj.
tretal;sb.
treti;talord
tretiden;
tretifem;talord
tretommers;adj.
tretommersoem;sb.
tretommerssoem;sb.
tretrins;adj.
tretrinsraket;sb.
tretten;talord
trettenaarig;adj.
trettenaars;adj.
trettenaarsfoedselsdag;sb.
trettende;talord
trettendedel;sb.
trettener;sb.
trettental;sb.
trettentiden;
trevaerelsers;adj.
trevaerelserslejlighed;sb.
trevaerelses;adj.
trevaerelseslejlighed;sb.
trevangsbrug;sb.
trevejs;adj.
treven;adj.
trevl;sb.
trevle;vb.
trevlekrone;sb.
trevlemund;sb.
trevlerod;sb.
trevlet;adj.
triade;sb.
triangel;sb.
triangulaer;adj.
triangulation;sb.
triangulere;vb.
triangulering;sb.
trias;sb.
triastid;sb.
triatlet;sb.
triatlon;sb.
tribun;sb.
tribunal;sb.
tribunat;sb.
tribune;sb.
tribut;sb.
triceps;sb.
trick;sb.
trickfilm;sb.
trickoptagelse;sb.
trickspoergsmaal;sb.
tricktyv;sb.
tricktyveri;sb.
tricky;adj.
tricykel;sb.
triennale;sb.
trifli;sb.
trigge;vb.
trigonometri;sb.
trigonometrisk;adj.
trikin;sb.
trikinholdig;adj.
trikinoes;adj.
trikloraetylen;sb.
trikolore;sb.
trikot;sb.
trikotage;sb.
trikotagefabrik;sb.
trikstank;sb.
trilateral;adj.
trille;sb.
trille;vb.
trillebaand;sb.
trilleboer;sb.
trillefloejte;sb.
trillevogn;sb.
trilliard;sb.
trilling;sb.
trillion;sb.
trilobit;sb.
trilogi;sb.
trilre;vb.
trimester;sb.
trimle;vb.
trimme;vb.
trimning;sb.
trin;sb.
trinbraet;sb.
trind;adj.
trindele;vb.
trindeling;sb.
trine;vb.
trinfoelge;sb.
Trinidad og Tobago;prop.
trinidader;sb.
trinidadisk;adj.
trinitatis;sb.
trinloes;adj.
trinmaal;sb.
trinvis;adj.
trio;sb.
trioer;sb.
triol;sb.
trip trap;udraabsord
trip;sb.
tripelalliance;sb.
tripelvaccine;sb.
tripleton;sb.
trippe;vb.
trippevals;sb.
triptaeller;sb.
trisse;sb.
trisse;vb.
trisseblok;sb.
trissevaerk;sb.
trist;adj.
tristesse;sb.
trit;sb.
triton;sb.
triumf;sb.
triumfator;sb.
triumfbue;sb.
triumfere;vb.
triumfering;sb.
triumftog;sb.
triumvirat;sb.
trivalent;adj.
trivelig;adj.
trives;vb.
trivi;sb.
trivial;adj.
trivialisere;vb.
trivialisering;sb.
trivialitet;sb.
triviallitteraer;adj.
triviallitteratur;sb.
trivialnavn;sb.
trivialroman;sb.
triviel;adj.
trivsel;sb.
trivselsfremmende;adj.
tro og love-erklaering;sb.
tro;adj.
tro;sb.
tro;vb.
trods;praep.
trods;sb.
trodsalder;sb.
trodse;vb.
trodsig;adj.
trodsreaktion;sb.
troeffel;sb.
troeffelsvamp;sb.
troeje;sb.
troende;
troeske;sb.
troesket;adj.
troest;sb.
troeste;vb.
troestepraemie;sb.
troester;sb.
troesterig;adj.
troestesloes;adj.
troestespise;vb.
troestespiser;sb.
troestespisning;sb.
troestig;adj.
troestpraemie;sb.
trofae;sb.
trofast;adj.
troglodyt;sb.
trohjertet;adj.
trohjertig;adj.
trojaner;sb.
trojansk;adj.
trojka;sb.
trokae;sb.
trokaeisk;adj.
trokle;vb.
trokling;sb.
trold;sb.
troldand;sb.
troldbinde;vb.
trolddom;sb.
trolde;vb.
troldebarn;sb.
trolderi;sb.
troldeskov;sb.
troldeunge;sb.
troldkarl;sb.
troldkrabbe;sb.
troldkvinde;sb.
troldmand;sb.
troldsk;adj.
troldskov;sb.
troldspejl;sb.
troldtoej;sb.
troldunge;sb.
trolig;adj.
trolje;sb.
trolley;sb.
trolleybus;sb.
trolleyvogn;sb.
troloes;adj.
trolove;vb.
trolovelse;sb.
trombone;sb.
trombonist;sb.
trombose;sb.
tromle;sb.
tromle;vb.
tromlebremse;sb.
tromlegang;sb.
tromlerevolver;sb.
tromletyk;adj.
tromling;sb.
tromme;sb.
tromme;vb.
trommedans;sb.
trommehinde;sb.
trommehvirvel;sb.
trommeild;sb.
trommesaet;sb.
trommesalskunst;sb.
trommesalsmaleri;sb.
trommeslager;sb.
trommestik;sb.
trommesyge;sb.
trompet;sb.
trompetbukser;sb. pl.
trompetdyr;sb.
trompeter;sb.
trompetere;vb.
trompetist;sb.
trompetsnegl;sb.
trompetstoed;sb.
tronarving;sb.
tronbestigelse;sb.
trone;sb.
trone;vb.
tronfoelge;sb.
tronfoelger;sb.
tronhimmel;sb.
tronpraetendent;sb.
tronskifte;sb.
tronstol;sb.
trontale;sb.
trop;sb.
trope;sb.
tropebaelte;sb.
tropehjelm;sb.
tropeklima;sb.
tropemedicin;sb.
troper;sb. pl.
tropesygdom;sb.
tropikluft;sb.
tropisk;adj.
tropisme;sb.
troposfaere;sb.
troppe;vb.
troppeopbygning;sb.
tropper;sb. pl.
tropsoevelse;sb.
tros;sb.
trosartikel;sb.
trosbekendelse;sb.
trosfaelle;sb.
trosfrihed;sb.
trosiver;sb.
troskab;sb.
troskyldig;adj.
trosretning;sb.
trossaetning;sb.
trossag;sb.
trossamfund;sb.
trosse;sb.
trosskifte;sb.
trotskisme;sb.
trotskist;sb.
trotskistisk;adj.
trotyl;sb.
troubadour;sb.
trovaerdig;adj.
trovaerdighedskloeft;sb.
trubadur;sb.
truck;sb.
trucker;sb.
truckfoerer;sb.
true;vb.
truffet;vb.
trug;sb.
trugformet;adj.
truisme;sb.
trukket;vb.
trumf;sb.
trumfe;vb.
trumfstik;sb.
trummerum;sb.
trunkere;vb.
trunkering;sb.
trunte;sb.
trup;sb.
trusse;sb.
trusseindlaeg;sb.
trussel;sb.
trusser;sb. pl.
trussereder;sb.
trusserederi;sb.
trust;sb.
trut;sb.
truthorn;sb.
trutmund;sb.
trutte;vb.
tryg;adj.
tryghed;sb.
tryghedsaftale;sb.
tryghedsnarkoman;sb.
trygle;vb.
tryk;sb.
trykbaerende;adj.
trykbar;adj.
trykboelge;sb.
trykfaerdig;adj.
trykfarve;sb.
trykfejl;sb.
trykfjeder;sb.
trykfod;sb.
trykfoelsom;adj.
trykimpraegnere;vb.
trykimpraegnering;sb.
trykkabine;sb.
trykkammer;sb.
trykke;vb.
trykke;vb.
trykkeaar;sb.
trykkefrihed;sb.
trykkemaskine;sb.
trykkeomkostninger;sb. pl.
trykker;sb.
trykkeri;sb.
trykkeriarbejder;sb.
trykkerlaerling;sb.
trykkested;sb.
trykketeknik;sb.
trykketeknisk;adj.
trykklar;adj.
trykknap;sb.
trykknaptelefon;sb.
trykkoger;sb.
tryklaas;sb.
trykluft;sb.
trykluftbor;sb.
trykluftsbor;sb.
trykmaaler;sb.
trykning;sb.
trykordre;sb.
trykpapir;sb.
trykpresse;sb.
trykpumpe;sb.
tryksaar;sb.
tryksag;sb.
tryksans;sb.
trykseksten;sb.
trykstaerk;adj.
trykstavelse;sb.
tryksvaerte;sb.
tryksvag;adj.
trykteknik;sb.
trykteknisk;adj.
trylle;vb.
tryllebinde;vb.
trylleformular;sb.
tryllekunst;sb.
tryllekunstner;sb.
trylleri;sb.
trylleslag;sb.
tryllestav;sb.
tryne;sb.
tryne;vb.
tryning;sb.
tsar;sb.
tsardoemme;sb.
tsarina;sb.
tsarisme;sb.
tsaristisk;adj.
tsetseflue;sb.
tsunami;sb.
tuareg;sb.
tuaregisk;adj.
tuba;sb.
tubaist;sb.
tube;sb.
tuberkel;sb.
tuberkulin;sb.
tuberkuloes;adj.
tuberkulose;sb.
tuberose;sb.
tuborgklamme;sb.
tud;sb.
tud;sb.
tudbroele;vb.
tude;vb.
tudefjaes;sb.
tudegrim;adj.
tudehorn;sb.
tudehoved;sb.
tudekop;sb.
tudemikkel;sb.
tuderi;sb.
tudevorn;adj.
tudkop;sb.
tudse;sb.
tudsefisk;sb.
tudsegammel;adj.
tudskraale;vb.
tue;sb.
tueformet;adj.
tuet;adj.
tuf;sb.
tuftet;adj.
tufting;sb.
tugt;sb.
tugte;vb.
tugtelse;sb.
tugtemester;sb.
tugthus;sb.
tugtig;adj.
tuja;sb.
tukan;sb.
tulipan;sb.
tulipantrae;sb.
tulle;sb.
tulle;vb.
tulre;vb.
tumble;vb.
tumbler;sb.
tumle;vb.
tumleplads;sb.
tumler;sb.
tumling;sb.
tummel;sb.
tummelumsk;adj.
tumor;sb.
tumpe;sb.
tumpet;adj.
tumult;sb.
tumultarisk;adj.
tun;sb.
tun;sb.
tundra;sb.
tune;vb.
tuner;sb.
tuneser;sb.
Tunesien;prop.
tunesisk;adj.
tunfisk;sb.
tung;adj.
tunge;sb.
tunge;vb.
tungebaand;sb.
tungefaerdig;adj.
tungekant;sb.
tungekys;sb.
tungekysse;vb.
tungemaal;sb.
tungerap;adj.
tungerod;sb.
tungespids;sb.
tungetale;sb.
tunghoer;adj.
tunghoerepaedagog;sb.
tunghoerhed;sb.
tungmetal;sb.
tungmetalholdig;adj.
tungnem;adj.
tungsind;sb.
tungsindig;adj.
tungspat;sb.
tungsten;sb.
tungtlastet;adj.
tungtoploeselig;adj.
tungtvand;sb.
tungtvejende;adj.
tunika;sb.
tuning;sb.
tunnel;sb.
tunnelbane;sb.
tunneldal;sb.
tunnelere;vb.
tunnelering;sb.
tunnelskraek;sb.
tunnelsyn;sb.
Tunoe;prop.
tupilak;sb.
tur-retur;sb.
tur;sb.
turban;sb.
turbine;sb.
turbo-;praefiks
turbo;sb.
turbolader;sb.
turboladet;adj.
turboladning;sb.
turbopropfly;sb.
turbulens;sb.
turbulent;adj.
turcykel;sb.
turdans;sb.
turde;vb.
ture;vb.
turisme;sb.
turist;sb.
turistattraktion;sb.
turistbrochure;sb.
turistbureau;sb.
turistbus;sb.
turistchef;sb.
turistcykel;sb.
turisterhverv;sb.
turistet;adj.
turistisk;adj.
turistklasse;sb.
turistkontor;sb.
turkis;adj.
turkis;sb.
turkisfarvet;adj.
turkmener;sb.
Turkmenistan;prop.
turkmensk;adj.
turmalin;sb.
turné;sb.
turnere;vb.
turnering;sb.
turnéteater;sb.
turnips;sb.
turnus;sb.
turnuskandidat;sb.
turnusordning;sb.
turpas;sb.
tursejler;sb.
turtagning;sb.
turteldue;sb.
turtleneck;sb.
tus;sb.
tusch;sb.
tusch;sb.
tuschere;vb.
tuschering;sb.
tusind;sb.
tusind;talord
tusindaarig;adj.
tusindaarsrige;sb.
tusindben;sb.
tusinde;sb.
tusinde;talord
tusinde;talord
tusindedel;sb.
tusindfold;adv.
tusindfoldig;adj.
tusindfryd;sb.
tusindkroneseddel;sb.
tusindkunstner;sb.
tusindstraale;sb.
tusindtal;sb.
tusindtallig;adj.
tusindvis;adv.
tusk;sb.
tuske;vb.
tuskhandel;sb.
tusmoerke;sb.
tusse;vb.
tut;sb.
tut;sb.
tutor;sb.
tutte;vb.
tuttenuttet;adj.
tutti;adj.
tuttifrutti;sb.
Tuvalu;prop.
tuvaluaner;sb.
tuvaluansk;adj.
TV-anmelder;sb.
tv-anmelder;sb.
TV-apparat;sb.
tv-apparat;sb.
TV-avis;sb.
tv-avis;sb.
TV-overvaage;vb.
tv-overvaage;vb.
TV-overvaagning;sb.
tv-overvaagning;sb.
TV-satellit;sb.
tv-satellit;sb.
TV-satire;sb.
tv-satire;sb.
TV-sening;sb.
tv-sening;sb.
TV-spil;sb.
tv-spil;sb.
TV-udsendelse;sb.
tv-udsendelse;sb.
TV;sb.
tv;sb.
tv.;fork.
tvaer;adj.
tvaerbjaelke;sb.
tvaerdrager;sb.
tvaere;vb.
tvaerfag;sb.
tvaerfaglig;adj.
tvaerfloejte;sb.
tvaergaaende;adj.
tvaerkulturel;adj.
tvaerliggende;adj.
tvaermaal;sb.
tvaerministeriel;adj.
tvaermund;sb.
tvaerpolitisk;adj.
tvaerreb;sb.
tvaerreligioes;adj.
tvaerretning;sb.
tvaers;adv.
tvaersektoriel;adj.
tvaerskib;sb.
tvaerskibs;adv.
tvaersnit;sb.
tvaerstillet;adj.
tvaerstribet;adj.
tvaersum;sb.
tvaert;adv.
tvaertimod;adv.
tvaertom;adv.
tvaervej;sb.
tvaervidenskabelig;adj.
tvaetning;sb.
tvaette;vb.
tvandt;vb.
tvang;sb.
tvang;vb.
tvangfri;adj.
tvangloes;adj.
tvangsaegteskab;sb.
tvangsakkord;sb.
tvangsanbringe;vb.
tvangsanbringelse;sb.
tvangsarbejde;sb.
tvangsarving;sb.
tvangsauktion;sb.
tvangsbehandle;vb.
tvangsbehandling;sb.
tvangsfjerne;vb.
tvangsfjernelse;sb.
tvangsfodre;vb.
tvangsfodring;sb.
tvangsgifte;vb.
tvangsindlaegge;vb.
tvangsindlaeggelse;sb.
tvangssalg;sb.
tvangssituation;sb.
tvangstanke;sb.
tvangsudskrive;vb.
tvangsudskrivning;sb.
tveaegget;adj.
tvebak;sb.
tvebo;adj.
tvedele;vb.
tvedeling;sb.
tvedragt;sb.
tvege;sb.
tveget;adj.
tvehovedet;adj.
tvekamp;sb.
tvekoennet;adj.
tvekulsur;adj.
tvelyd;sb.
tvelys;sb.
tvende;talord
tvesindet;adj.
tvesproget;adj.
tvesyn;sb.
tvetand;sb.
tvetulle;sb.
tvetunget;adj.
tvetydig;adj.
tvetydighed;sb.
tvilling;sb.
tvillingbror;sb.
tvillingebror;sb.
tvillingesoester;sb.
tvillingsoester;sb.
tvinde;vb.
tvindegarn;sb.
tvinding;sb.
tvinge;sb.
tvinge;vb.
tvist;sb.
tvist;sb.
tviste;vb.
tvistemaal;sb.
tvistemne;sb.
tvistepunkt;sb.
tvistes;vb.
tvistighed;sb.
tvistlaerred;sb.
tvivl;sb.
tvivlagtig;adj.
tvivle;vb.
tvivler;sb.
tvivlloes;adj.
tvivlraadig;adj.
tvivlsom;adj.
tvivlsspoergsmaal;sb.
tvivlstilfaelde;sb.
tvundet;vb.
tvungen;adj.
tvunget;vb.
tweed;sb.
tweedjakke;sb.
tween;sb.
tweenager;sb.
tweet;sb.
tweete;vb.
twill;sb.
twinsaede;sb.
twist;sb.
twiste;vb.
twitte;vb.
twostep;sb.
ty;vb.
tychobrahesdag;sb.
tyd;sb.
tyde;vb.
tydelig;adj.
tydeliggoere;vb.
tydeliggoerelse;sb.
tydeligvis;adv.
tydning;sb.
tyende;sb.
tyfoid;adj.
tyfon;sb.
tyfus;sb.
tygge;vb.
tyggeflade;sb.
tyggegummi;sb.
tygning;sb.
tyk;adj.
tykbundet;adj.
tykhovedet;adj.
tykhud;sb.
tykhudet;adj.
tykkam;sb.
tykke;sb.
tykkelse;sb.
tykkert;sb.
tykkes;vb.
tykmaelet;adj.
tykmaelk;sb.
tykmavet;adj.
tykne;vb.
tykning;sb.
tykpandet;adj.
tyksak;sb.
tykskallet;adj.
tyksteg;sb.
tykstegsfilet;sb.
tyktarm;sb.
tyktflydende;adj.
tyktflydenhed;sb.
tyl;sb.
tylle;sb.
tylle;vb.
tylskoert;sb.
tylsskoert;sb.
tylvt;sb.
tympanon;sb.
tynd;adj.
tyndbenet;adj.
tynde;vb.
tyndhaaret;adj.
tyndhudet;adj.
tyndskallet;adj.
tyndskid;sb.
tyndslide;vb.
tyndslidning;sb.
tyndsteg;sb.
tyndstegsfilet;sb.
tyndtarm;sb.
tyndtbefolket;adj.
tyndtflydende;adj.
tyndtflydenhed;sb.
tyndvaegget;adj.
tyngde;sb.
tyngdekraft;sb.
tyngdelov;sb.
tyngdepunkt;sb.
tynge;sb.
tynge;vb.
tyngsel;sb.
type;sb.
typebestemme;vb.
typebestemmelse;sb.
typeenhed;sb.
typegalleri;sb.
typegodkende;vb.
typegodkendelse;sb.
typehus;sb.
typetegning;sb.
typificere;vb.
typificering;sb.
typifikation;sb.
typisere;vb.
typisering;sb.
typisk;adj.
typograf;sb.
typografere;vb.
typografering;sb.
typografi;sb.
typografisk;adj.
typologi;sb.
typologisk;adj.
typotekniker;sb.
tyr;sb.
tyran;sb.
tyranni;sb.
tyrannisere;vb.
tyrannisering;sb.
tyrannisk;adj.
tyrannosaurus;sb.
tyre;vb.
tyrefaegter;sb.
tyrefaegtning;sb.
tyregal;adj.
tyrekalv;sb.
tyrenakke;sb.
tyrestation;sb.
tyristor;sb.
tyrk;sb.
tyrker;sb.
tyrkerdue;sb.
tyrkertro;sb.
Tyrkiet;prop.
tyrkisk;adj.
Tyrol;prop.
tyroler;sb.
tyrolerhat;sb.
tyrolervals;sb.
tyrolsk;adj.
tys-tys-sag;sb.
tys-tys;sb.
tys;udraabsord
tysk-romersk;adj.
tysk;adj.
tysk;sb.
tysker;sb.
tyskhed;sb.
tysklaerer;sb.
Tyskland;prop.
tysksindet;adj.
tysktalende;adj.
tysse;vb.
tyst;adj.
tystne;vb.
tyttebaer;sb.
tyttebaer;sb.
tyttebaersyltetoej;sb.
tyv;sb.
tyvagtig;adj.
tyve;talord
tyveaarig;adj.
tyveaars;adj.
tyveaarsfoedselsdag;sb.
tyvebande;sb.
tyvegods;sb.
tyveknaegt;sb.
tyvekoster;sb. pl.
tyvekronemoent;sb.
tyveminuttersdrift;sb.
tyvende;talord
tyvendedel;sb.
tyvepak;sb.
tyver;sb.
tyveri;sb.
tyverialarm;sb.
tyveriforsikring;sb.
tyverisikre;vb.
tyverisikring;sb.
tyvestykspakke;sb.
tyvetiden;
tyvstart;sb.
tyvstarte;vb.
tyvstjaele;vb.
tyvte;vb.
tzatziki;sb.
U-roer;sb.
U-vending;sb.
U;sb.
u;sb.
uaabnet;adj.
uaar;sb.
uacceptabel;adj.
uadskillelig;adj.
uaegte;adj.
uaegteskabelig;adj.
uaegthed;sb.
uaendret;adj.
uaenset;adj.
uaerlig;adj.
uaestetisk;adj.
uafbrudt;adj.
uafgjort;adj.
uafhaengig;adj.
uafhaengighed;sb.
uafhentet;adj.
uafhjaelpelig;adj.
uafklaret;adj.
uaflaaset;adj.
uaflaast;adj.
uafladelig;adj.
uafrystelig;adj.
uafsaettelig;adj.
uafsluttet;adj.
uafvaergelig;adj.
uafvendelig;adj.
uafvidende;adv.
uafviselig;adj.
uagtet;praep.,konj.
uagtsom;adj.
uaktuel;adj.
ualmindelig;adj.
uamerikansk;adj.
uanbringelig;adj.
uanet;adj.
uanfaegtelig;adj.
uanfaegtet;adj.
uangribelig;adj.
uanmeldt;adj.
uanmodet;adj.
uanseelig;adj.
uanselig;adj.
uanset;praep.
uanskuelig;adj.
uansoegt;adj.
uanstaendig;adj.
uanstaendighed;sb.
uansvarlig;adj.
uansvarlighed;sb.
uantagelig;adj.
uantastet;adj.
uanvendelig;adj.
uappetitlig;adj.
uarbejdsdygtig;adj.
uargumenteret;adj.
uartig;adj.
uartighed;sb.
uartikuleret;adj.
uautoriseret;adj.
ubaad;sb.
ubaendig;adj.
ubaerlig;adj.
ubalance;sb.
ubalanceret;adj.
ubarberet;adj.
ubarmhjertig;adj.
ubearbejdet;adj.
ubeboelig;adj.
ubeboet;adj.
ubebygget;adj.
ubedoemmelig;adj.
ubedragelig;adj.
ubefaerdet;adj.
ubefaestet;adj.
ubefaren;adj.
ubefoejet;adj.
ubefolket;adj.
ubefrugtet;adj.
ubegavet;adj.
ubegraenset;adj.
ubegribelig;adj.
ubegrundet;adj.
ubehaeftet;adj.
ubehaendig;adj.
ubehag;sb.
ubehagelig;adj.
ubehagelighed;sb.
ubehandlet;adj.
ubehersket;adj.
ubehjaelpelig;adj.
ubehjaelpsom;adj.
ubehoevlet;adj.
ubekendt;adj.
ubekraeftet;adj.
ubekvem;adj.
ubekymret;adj.
ubelastet;adj.
ubelejlig;adj.
ubemaerket;adj.
ubemandet;adj.
ubemidlet;adj.
ubenaevnt;adj.
ubenyttet;adj.
uberegnelig;adj.
uberettiget;adj.
uberoende;adj.
uberoert;adj.
uberygtet;adj.
ubesat;adj.
ubesejret;adj.
ubeset;adj.
ubesindig;adj.
ubeskaaren;adj.
ubeskaaret;adj.
ubeskadiget;adj.
ubeskaeftiget;adj.
ubeskeden;adj.
ubeskreven;adj.
ubeskrevet;adj.
ubeskrivelig;adj.
ubeskyttet;adj.
ubeslaegtet;adj.
ubeslutsom;adj.
ubesmittet;adj.
ubesmykket;adj.
ubesoergelig;adj.
ubesoerget;adj.
ubestandig;adj.
ubestemmelig;adj.
ubestemt;adj.
ubestikkelig;adj.
ubestridelig;adj.
ubestridt;adj.
ubesvaeret;adj.
ubesvaret;adj.
ubesvarlig;adj.
ubetaenksom;adj.
ubetaenksomhed;sb.
ubetalelig;adj.
ubetalt;adj.
ubetimelig;adj.
ubetinget;adj.
ubetonet;adj.
ubetryggende;adj.
ubetvingelig;adj.
ubetvivlelig;adj.
ubetydelig;adj.
ubetydelighed;sb.
ubevaebnet;adj.
ubevaegelig;adj.
ubevidst;adj.
ubeviselig;adj.
ubevislig;adj.
ubevist;adj.
ubevogtet;adj.
ubillig;adj.
ublandet;adj.
ubleget;adj.
ublid;adj.
ublodig;adj.
ublu;adj.
ublufaerdig;adj.
ubodelig;adj.
uboejelig;adj.
uboejet;adj.
uboenhoerlig;adj.
uborgerlig;adj.
ubroedelig;adj.
ubrudt;adj.
ubrugelig;adj.
ubrugt;adj.
ubrydelig;adj.
ubuden;adj.
ubunden;adj.
ubundet;adj.
ubundethed;sb.
ucensureret;adj.
ucentral;adj.
ucharmerende;adj.
uciviliseret;adj.
ud ad;
ud af kroppen-oplevelse;sb.
ud efter;
ud for;
ud over;
ud til bens;
ud;adv.
udaad;sb.
udaande;vb.
udaanding;sb.
udad;adv.
udadgaaende;adj.
udadlelig;adj.
udadrettet;adj.
udadtil;adv.
udadvendt;adj.
udaekket;adj.
udaeske;vb.
udaeskning;sb.
udannet;adj.
udansk;adj.
udarbejde;vb.
udarbejdelse;sb.
udarbejdning;sb.
udarme;vb.
udarmning;sb.
udarte;vb.
udartning;sb.
udaset;adj.
udateret;adj.
udbaere;vb.
udbaering;sb.
udbakke;sb.
udbanke;vb.
udbankning;sb.
udbasunere;vb.
udbasunering;sb.
udbede;vb.
udbedre;vb.
udbedring;sb.
udbene;vb.
udbening;sb.
udbetale;vb.
udbetaling;sb.
udbinde;vb.
udbinding;sb.
udblaese;vb.
udblaesning;sb.
udblik;sb.
udbloede;vb.
udbloedning;sb.
udblokke;vb.
udblokning;sb.
udbokse;vb.
udbombe;vb.
udbombet;adj.
udbombning;sb.
udbore;vb.
udboring;sb.
udbraende;vb.
udbraending;sb.
udbraendt;adj.
udbrede;vb.
udbredelse;sb.
udbringe;vb.
udbringning;sb.
udbrud;sb.
udbryde;vb.
udbryder;sb.
udbryderkonge;sb.
udbryderparti;sb.
udbud;sb.
udbule;vb.
udbuling;sb.
udbyde;vb.
udbydelse;sb.
udbyder;sb.
udbygd;sb.
udbygge;vb.
udbygning;sb.
udbytning;sb.
udbytte;sb.
udbytte;vb.
udbyttedeling;sb.
udbytter;sb.
udbytterig;adj.
uddanne;vb.
uddannelse;sb.
uddannelsesorlov;sb.
uddannelsessoegende;sb.
uddata;sb.
uddateret;adj.
uddebattere;vb.
uddele;vb.
uddelegere;vb.
uddelegering;sb.
uddeler;sb.
uddeling;sb.
uddifferentiere;vb.
uddifferentiering;sb.
uddistancere;vb.
uddoe;vb.
uddoed;adj.
uddrag;sb.
uddrage;vb.
uddragning;sb.
uddrive;vb.
uddrivelse;sb.
uddrivning;sb.
uddunste;vb.
uddunstning;sb.
uddybe;vb.
uddybelse;sb.
uddybning;sb.
uddykke;vb.
uddykning;sb.
ude fra;
ude omkring;
ude;adv.
udearbejde;sb.
udearbejdende;adj.
udeareal;sb.
udebane;sb.
udeblive;vb.
udeblivelse;sb.
udebliver;sb.
udeboende;adj.
udeerhverv;sb.
udeerhvervende;adj.
udefinerbar;adj.
udefinerlig;adj.
udefra;adv.
udefrakommende;adj.
udefter;adv.
